trip_id	stop_sequence	route_id	direction_id	service_id	trip_headsign	stop_name	stop_id	stop_lat	stop_lon	departure_time
14-270--1-MF11-271489	1	14-270-aus-1	0	MF11-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	15:32:00
14-270--1-MF11-271490	1	14-270-aus-1	0	MF11-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	15:45:00
14-270--1-MF11-271491	1	14-270-aus-1	0	MF11-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	15:55:00
14-270--1-MF11-271492	1	14-270-aus-1	0	MF11-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	16:05:00
14-270--1-MF11-271493	1	14-270-aus-1	0	MF11-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	16:15:00
14-270--1-MF11-271494	1	14-270-aus-1	0	MF11-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	16:25:00
14-270--1-MF11-271495	1	14-270-aus-1	0	MF11-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	16:35:00
14-270--1-MF11-271496	1	14-270-aus-1	0	MF11-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	16:45:00
14-270--1-MF11-271497	1	14-270-aus-1	0	MF11-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	16:55:00
14-270--1-MF11-271498	1	14-270-aus-1	0	MF11-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	17:05:00
14-270--1-MF11-271499	1	14-270-aus-1	0	MF11-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	17:15:00
14-270--1-MF11-271500	1	14-270-aus-1	0	MF11-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	17:25:00
14-270--1-MF11-271501	1	14-270-aus-1	0	MF11-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	17:35:00
14-270--1-MF11-271502	1	14-270-aus-1	0	MF11-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	17:50:00
14-270--1-MF11-271503	1	14-270-aus-1	0	MF11-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	18:06:00
14-270--1-MF11-271504	1	14-270-aus-1	0	MF11-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	18:21:00
14-270--1-MF11-271505	1	14-270-aus-1	0	MF11-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	18:36:00
14-270--1-MF11-271506	1	14-270-aus-1	0	MF11-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	18:51:00
14-270--1-MF11-271507	1	14-270-aus-1	0	MF11-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	19:06:00
14-270--1-MF11-271508	1	14-270-aus-1	0	MF11-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	19:45:00
14-270--1-MF11-271509	1	14-270-aus-1	0	MF11-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	20:15:00
14-270--1-MF11-271510	1	14-270-aus-1	0	MF11-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	20:45:00
14-270--1-MF11-271511	1	14-270-aus-1	0	MF11-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	21:15:00
14-270--1-MF11-271512	1	14-270-aus-1	0	MF11-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	23:15:00
14-270--1-MF11-271513	1	14-270-aus-1	0	MF11-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	14:55:00
14-270--1-MF12-271012	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	6:23:00
14-270--1-MF12-271013	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	6:43:00
14-270--1-MF12-271014	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	7:05:00
14-270--1-MF12-271015	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	7:23:00
14-270--1-MF12-271016	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	7:35:00
14-270--1-MF12-271017	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	7:56:00
14-270--1-MF12-271018	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	8:11:00
14-270--1-MF12-271019	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	8:21:00
14-270--1-MF12-271020	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	8:31:00
14-270--1-MF12-271021	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	8:41:00
14-270--1-MF12-271022	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	8:55:00
14-270--1-MF12-271023	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	9:13:00
14-270--1-MF12-271024	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	9:30:00
14-270--1-MF12-271025	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	9:50:00
14-270--1-MF12-271026	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	10:10:00
14-270--1-MF12-271027	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	10:30:00
14-270--1-MF12-271028	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	10:50:00
14-270--1-MF12-271029	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	11:11:00
14-270--1-MF12-271030	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	11:32:00
14-270--1-MF12-271031	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	11:52:00
14-270--1-MF12-271032	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	12:12:00
14-270--1-MF12-271033	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	12:32:00
14-270--1-MF12-271034	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	12:52:00
14-270--1-MF12-271035	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	13:12:00
14-270--1-MF12-271036	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	13:52:00
14-270--1-MF12-271037	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	14:31:00
14-270--1-MF12-271038	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	14:51:00
14-270--1-MF12-271039	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	15:11:00
14-270--1-MF12-271040	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	15:34:00
14-270--1-MF12-271041	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	15:55:00
14-270--1-MF12-271042	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	16:13:00
14-270--1-MF12-271043	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	16:33:00
14-270--1-MF12-271044	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	16:53:00
14-270--1-MF12-271045	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	17:13:00
14-270--1-MF12-271046	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	17:30:00
14-270--1-MF12-271047	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	17:49:00
14-270--1-MF12-271048	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	18:09:00
14-270--1-MF12-271049	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	18:27:00
14-270--1-MF12-271050	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	18:47:00
14-270--1-MF12-271051	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	19:06:00
14-270--1-MF12-271052	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	19:26:00
14-270--1-MF12-271053	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	19:46:00
14-270--1-MF12-271054	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	20:06:00
14-270--1-MF12-271055	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	20:40:00
14-270--1-MF12-271056	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	21:10:00
14-270--1-MF12-271057	37	14-270-aus-1	1	MF12-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	22:10:00
14-270--1-MF12-271514	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	6:20:00
14-270--1-MF12-271515	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	7:00:00
14-270--1-MF12-271516	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	7:20:00
14-270--1-MF12-271517	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	7:40:00
14-270--1-MF12-271518	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	7:56:00
14-270--1-MF12-271519	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	8:12:00
14-270--1-MF12-271520	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	8:28:00
14-270--1-MF12-271521	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	8:45:00
14-270--1-MF12-271522	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	9:25:00
14-270--1-MF12-271523	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	9:45:00
14-270--1-MF12-271524	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	10:05:00
14-270--1-MF12-271525	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	10:25:00
14-270--1-MF12-271526	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	10:45:00
14-270--1-MF12-271527	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	11:05:00
14-270--1-MF12-271528	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	11:25:00
14-270--1-MF12-271529	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	11:45:00
14-270--1-MF12-271530	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	12:05:00
14-270--1-MF12-271531	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	12:45:00
14-270--1-MF12-271532	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	13:25:00
14-270--1-MF12-271533	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	13:45:00
14-270--1-MF12-271534	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	14:05:00
14-270--1-MF12-271535	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	14:25:00
14-270--1-MF12-271536	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	14:40:00
14-270--1-MF12-271537	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	15:07:00
14-270--1-MF12-271538	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	15:17:00
14-270--1-MF12-271539	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	15:32:00
14-270--1-MF12-271540	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	15:45:00
14-270--1-MF12-271541	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	15:55:00
14-270--1-MF12-271542	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	16:05:00
14-270--1-MF12-271543	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	16:15:00
14-270--1-MF12-271544	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	16:25:00
14-270--1-MF12-271545	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	16:35:00
14-270--1-MF12-271546	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	16:45:00
14-270--1-MF12-271547	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	16:55:00
14-270--1-MF12-271548	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	17:05:00
14-270--1-MF12-271549	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	17:15:00
14-270--1-MF12-271550	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	17:25:00
14-270--1-MF12-271551	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	17:35:00
14-270--1-MF12-271552	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	17:50:00
14-270--1-MF12-271553	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	18:06:00
14-270--1-MF12-271554	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	18:21:00
14-270--1-MF12-271555	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	18:36:00
14-270--1-MF12-271556	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	18:51:00
14-270--1-MF12-271557	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	19:06:00
14-270--1-MF12-271558	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	19:45:00
14-270--1-MF12-271559	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	20:15:00
14-270--1-MF12-271560	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	20:45:00
14-270--1-MF12-271561	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	21:15:00
14-270--1-MF12-271562	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	23:15:00
14-270--1-MF12-271563	1	14-270-aus-1	0	MF12-14-270-aus	Mitcham	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	14:55:00
14-270--1-MF13-271058	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	6:23:00
14-270--1-MF13-271059	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	6:43:00
14-270--1-MF13-271060	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	7:05:00
14-270--1-MF13-271061	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	7:23:00
14-270--1-MF13-271062	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	7:35:00
14-270--1-MF13-271063	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	7:56:00
14-270--1-MF13-271064	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	8:11:00
14-270--1-MF13-271065	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	8:21:00
14-270--1-MF13-271066	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	8:31:00
14-270--1-MF13-271067	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	8:41:00
14-270--1-MF13-271068	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	8:55:00
14-270--1-MF13-271069	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	9:13:00
14-270--1-MF13-271070	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	9:30:00
14-270--1-MF13-271071	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	9:50:00
14-270--1-MF13-271072	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	10:10:00
14-270--1-MF13-271073	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	10:30:00
14-270--1-MF13-271074	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	10:50:00
14-270--1-MF13-271075	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	11:11:00
14-270--1-MF13-271076	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	11:32:00
14-270--1-MF13-271077	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	11:52:00
14-270--1-MF13-271078	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	12:12:00
14-270--1-MF13-271079	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	12:32:00
14-270--1-MF13-271080	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	12:52:00
14-270--1-MF13-271081	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	13:12:00
14-270--1-MF13-271082	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	13:52:00
14-270--1-MF13-271083	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	14:31:00
14-270--1-MF13-271084	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	14:51:00
14-270--1-MF13-271085	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	15:11:00
14-270--1-MF13-271086	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	15:34:00
14-270--1-MF13-271087	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	15:55:00
14-270--1-MF13-271088	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	16:13:00
14-270--1-MF13-271089	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	16:33:00
14-270--1-MF13-271090	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	16:53:00
14-270--1-MF13-271091	37	14-270-aus-1	1	MF13-14-270-aus	Box Hill	Box Hill Bus Station/Station St	19644	'-37.81992331	145.122479	17:13:00
